start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Feb 06 2011,13,1,4,5,8,94,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,07h 59m 59s
May 20 2011,2,1,4,5,12,94,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 01s
Oct 05 2011,13,99,4,1,8,99,1,14096.858025303867,9099.08,16682440.0,01h 17m 53s
Jul 14 2011,18,7,1,7,9,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 02s
Feb 04 2011,3,3,1,1,11,1,1,18196.645119302288,6967.78,31871866.0,00h 56m 56s
Mar 17 2011,18,1,99,5,1,11,1,30428.87332706039,12243.11,49021240.0,02h 55m 41s
Apr 27 2011,51,7,1,1,9,7,1,43333.17004392391,15176.99,69873328.0,02h 39m 03s
Jul 25 2011,18,7,1,4,9,7,1,25219.452081374733,19310.98,15543646.0,04h 52m 28s
Sep 23 2011,21,4,3,5,12,10,1,16215.218465743863,14173.41,11201596.0,04h 24m 38s
Feb 11 2011,2,99,3,5,8,94,1,16532.488928626903,8933.14,24373292.0,05h 29m 58s
Sep 27 2011,21,4,4,4,12,10,1,16997.582574044616,13504.41,14713808.0,02h 20m 05s
Jul 02 2011,18,1,1,1,9,7,1,26188.527351185257,16116.27,24003758.0,02h 24m 51s
May 21 2011,50,7,1,4,10,1,10,26665.516059783855,17441.41,23187116.0,00h 57m 27s
Nov 22 2011,17,3,3,4,11,10,1,12679.816249195344,7163.78,18980470.0,01h 37m 28s
Feb 15 2011,21,4,3,5,12,10,1,35307.79546543564,9259.01,68108120.0,05h 20m 40s
Nov 28 2011,2,1,4,5,8,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 00s
Mar 29 2011,18,7,1,1,9,94,1,22670.252719618606,14460.5,25232562.0,02h 25m 28s
Nov 17 2011,2,4,4,5,8,94,1,22172.184911701293,7046.92,41494656.0,05h 56m 10s
Jan 16 2011,21,99,3,4,12,10,1,13255.47871266747,7099.29,20612806.0,01h 03m 48s
May 23 2011,2,99,4,5,8,99,1,30036.820614282762,17881.3,30015114.0,05h 31m 19s
Sep 05 2011,13,99,4,1,12,94,1,23538.798091476056,13180.25,28855538.0,01h 09m 33s
Jul 20 2011,51,1,3,5,1,11,1,27569.62216277307,15367.21,29825776.0,03h 51m 38s
Oct 17 2011,13,3,99,7,12,10,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 08s
Dec 17 2011,50,1,1,4,10,1,2,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Apr 03 2011,50,1,1,4,10,1,10,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 05s
Jun 25 2011,10,99,4,4,8,5,1,6.022735747328946e+23,6.0219999999999996e+23,6.0219999999999996e+23,05h 10m 27s
Aug 01 2011,13,1,3,1,12,99,1,22006.232319335548,16762.84,14328302.0,01h 36m 57s
Dec 18 2011,2,1,4,5,8,94,1,13697.580870062297,6549.17,22821240.0,03h 16m 20s
Dec 27 2011,18,99,99,4,4,3,4,22693.656016630463,7558.65,42659808.0,02h 12m 38s
Oct 26 2011,18,7,1,5,11,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 00s
Oct 20 2011,3,3,1,7,9,1,1,44386.975373667075,8293.82,90809832.0,01h 11m 46s
Jun 03 2011,18,7,1,1,9,10,1,29520.69531842434,15350.0,34020968.0,02h 22m 57s
Jun 28 2011,17,3,3,1,8,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 10s
Oct 16 2011,51,1,99,5,1,11,1,34319.38488176878,10020.47,63675716.0,03h 44m 29s
May 17 2011,18,7,1,1,9,7,1,32049.99791555201,18369.44,34161996.0,02h 58m 04s
Mar 21 2011,18,7,4,1,9,7,1,30813.91424849312,12587.28,48932656.0,03h 06m 12s
Jun 13 2011,2,1,1,5,8,94,1,22607.36935537523,17025.78,13340270.0,04h 10m 41s
Aug 29 2011,18,7,1,1,9,7,1,27456.831570556285,14118.27,35571616.0,02h 52m 06s
Dec 20 2011,10,99,3,5,8,5,1,14417.698405237097,5639.34,25875856.0,05h 58m 16s
Apr 30 2011,18,7,4,1,9,7,1,31869.87651863869,14697.59,43465924.0,04h 57m 59s
Mar 01 2011,2,99,1,5,8,94,1,27574.430341385363,9123.21,49155672.0,03h 50m 48s
Mar 14 2011,10,99,4,5,8,5,1,15546.142029062516,10762.01,16761439.0,04h 34m 28s
Jan 22 2011,2,99,3,5,8,94,1,16029.20344929006,7584.9,26253848.0,04h 09m 56s
Dec 06 2011,18,99,4,1,12,99,1,13188.390263156034,6060.54,22205154.0,02h 29m 40s
Feb 12 2011,13,7,1,1,9,7,1,29270.583999841725,8221.24,55700148.0,02h 26m 10s
Oct 15 2011,13,99,4,1,12,94,1,32945.61437001737,8870.7,62388444.0,01h 25m 05s
Mar 24 2011,2,99,4,5,8,99,1,26861.43665657231,12772.61,38940392.0,02h 36m 32s
Dec 30 2011,13,1,1,4,10,1,10,15133.891135624624,5882.07,27190694.0,00h 41m 55s
Dec 06 2011,50,1,4,1,12,99,1,12691.853443082968,5676.97,21601428.0,01h 16m 59s
Oct 06 2011,2,1,2,5,8,94,1,15654.65332302116,9870.21,19024628.0,03h 11m 19s
Jan 07 2011,17,3,4,7,12,16,1,17228.470119198435,5997.09,31887742.0,02h 00m 37s
Jan 31 2011,17,4,2,7,12,16,1,13348.64300731133,9349.98,16738558.0,01h 46m 06s
Dec 15 2011,21,3,3,4,12,10,1,19902.365741967835,6366.7,37779596.0,01h 05m 08s
Oct 04 2011,21,4,3,4,12,11,1,13869.928828051294,10123.23,14191375.0,00h 49m 44s
Feb 07 2011,51,1,99,5,1,10,1,16662.55227857948,9460.47,24037792.0,03h 47m 17s
Aug 07 2011,13,1,4,1,12,99,1,25316.738856324904,18839.75,18091394.0,00h 53m 22s
Apr 20 2011,51,99,99,5,1,11,1,40195.74677266576,14464.79,64620008.0,04h 02m 44s
Mar 22 2011,10,99,3,4,8,5,1,20854.766401148707,12619.49,25173490.0,04h 49m 25s
Nov 25 2011,13,99,4,1,12,99,1,22510.969292756556,5854.26,44388488.0,01h 33m 35s
Jan 14 2011,13,99,4,1,12,99,1,9499.345684019325,7186.23,11630461.0,01h 28m 15s
Aug 01 2011,10,1,3,4,8,5,1,19182.738911661814,15432.33,10638339.0,01h 23m 48s
Feb 15 2011,50,1,1,4,10,1,10,29233.868342188605,9986.16,52484536.0,00h 53m 44s
Apr 01 2011,50,1,1,4,10,1,10,5.06363197311632e+23,6.0219999999999996e+23,6.0219999999999996e+23,01h 29m 41s
Apr 22 2011,50,99,4,5,8,94,1,25559.707596075656,15772.01,26948542.0,02h 38m 15s
Jun 13 2011,2,1,1,4,10,1,10,29370.34707995787,19665.09,23132732.0,01h 54m 22s
Jul 11 2011,3,3,1,7,9,1,1,31051.425531093657,19145.51,28755362.0,01h 06m 50s
Jan 16 2011,18,7,1,1,11,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
